dataset,dialogue_id,utterance_idx,speaker,split,utterance,intention,donation_amount,donation_made,traditional_summary,scd_summary,scm_summary,binary_label,category
P4G,20180717-200206_41_live,10,ER,valid,"I'm not asking you to donate years of your life, just a couple of cents if possible, is that something you could possibly do tonight?",Clarify the request for a small monetary donation,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,11,EE,valid,No thank you,Decline the request again,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,12,ER,valid,"You're probably on a computer right now, so you probably have quite a bit of money yourself, don't you think you could spare maybe 25 cents for some needy children around the world?",Attempt to persuade by suggesting the affordability of a small donation,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,13,EE,valid,No thank you,Decline the request again,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,14,ER,valid,Do you have children yourself?,Inquire about the personal context (having children),0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,15,ER,valid,"What if your children were in a position these kids are in, wouldn't you want someone to help them?",Appeal to empathy by comparing the situation to the listener's children,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,16,EE,valid,Where are those childrens parent?,Question the whereabouts of the children's parents,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,17,ER,valid,"If only they had parental support, but in war-torn countries like Syria their parents are being killed in wars or are fighting for their country, they have no help and that's why they need your support, please find it in your heart to just give a little bit tonight, that's all I'm asking.",Explain the dire situation of the children and make another plea for support,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,18,EE,valid,My small change won't do a thing for those kids.,Express skepticism about the impact of a small donation,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,19,EE,valid,What they need is to be extracted from those countries so that they can have a better life not 0.25,Suggest a different solution for the children's situation,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,20,ER,valid,"Well with our current president it's not likely they're going to be brought the US, so they need any help they can get, and 25 cents might not seem like a lot, but if 10000 people donated 25 cents then the impact will be huge.",Counter the skepticism by explaining the collective impact of small donations,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
P4G,20180717-200206_41_live,21,ER,valid,"I understand it may not seem like a lot, but it can really make a difference",Reiterate the potential impact of small donations,0.5,1,"ER is trying to persuade EE to donate to the charity Save the Children, which supports children in developing countries. EE initially declines, stating they already contribute to charitable causes. ER continues to appeal to EE's empathy, emphasizing the impact of small donations. Eventually, EE agrees to donate 50 cents, and ER expresses gratitude for the contribution.","The conversation begins with ER introducing a charity and persistently trying to persuade EE to contribute. EE initially declines, citing prior commitments to charitable work. ER employs emotional appeals and logical arguments to counter EE's reluctance, emphasizing the potential impact of small donations. Despite EE's consistent refusals, ER continues to press the issue, eventually succeeding when EE agrees to a small donation. The conversation concludes with ER expressing gratitude and appreciation for EE's contribution.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates warmth by expressing gratitude and concern for children in need, using empathetic language to appeal to EE's emotions. ER also shows competence by providing detailed information about the charity and effectively countering EE's objections with logical arguments and potential solutions.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE displays low warmth by repeatedly refusing to engage with ER's requests and showing skepticism about the impact of small donations. However, EE demonstrates competence by articulating a clear rationale for their stance, such as their past charitable contributions and a broader understanding of systemic issues affecting children in need.",0,no_express_donated
