dataset,dialogue_id,utterance_idx,speaker,split,utterance,intention,donation_amount,donation_made,traditional_summary,scd_summary,scm_summary,binary_label,category
P4G,20180723-042342_809_live,10,EE,train,You have no facts to back that up.,Challenge the credibility of the information provided,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,11,ER,train,Yes part of the money does go to pay for things like advertising and all that but over 88% of the donations they recieve are sent where they are needed and that includes in the United States believe it or not.,Clarify the allocation of donations and provide supporting data,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,12,ER,train,This is according to a website that breaks down info on different charities,Cite a source to back up the information provided,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,13,EE,train,Like I said those are opinions.,Reiterate that the information provided is opinion-based,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,14,EE,train,There are no facts that prove that to be true.,Assert the lack of factual evidence supporting the charity's claims,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,15,EE,train,There are no laws that stop them from lying to people either.,Claim that there are no regulations preventing the charity from being dishonest,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,16,EE,train,I have never meet anyone who has been aided by that organization.,Express personal lack of evidence of the charity's impact,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,17,EE,train,Infomercials don't impress me.,Discredit the charity's promotional efforts,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,18,ER,train,How about the fact that they have been around for over 100 years scams do not stay around that long,Argue the charity's long-standing presence as evidence of its legitimacy,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,19,EE,train,Yes they do.,Disagree with the argument presented,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
P4G,20180723-042342_809_live,20,EE,train,Have you ever heard of evangelism?,Draw a parallel with evangelism to question the charity's legitimacy,0.0,0,"In this conversation, ER and EE debate the legitimacy and impact of the Save the Children charity. ER defends the organization, citing its long history and financial transparency, while EE remains skeptical, questioning the charity's impact and preferring to support local causes. The discussion becomes heated, with ER accusing EE of being selfish and EE insisting on the importance of local contributions. Despite ER's efforts to provide evidence, EE remains unconvinced.","The conversation begins with ER expressing support for a charity, while EE is skeptical and dismissive, believing it to be a scam. ER attempts to persuade EE by providing information and examples of the charity's work, but EE remains unconvinced, emphasizing a lack of trust and preference for local contributions. As the conversation progresses, ER becomes frustrated and accuses EE of being selfish, while EE maintains their stance, valuing visible local impact over larger organizations. The discussion remains contentious, with both parties holding firm to their views.","user1 (ER):
  warmth: low
  competence: high
  explanation: ER demonstrates high competence by providing detailed information and specific data to support their arguments. However, their warmth is perceived as low due to dismissive and confrontational remarks, such as calling the other participant selfish and stupid, which diminishes their perceived empathy and friendliness.

user2 (EE):
  warmth: low
  competence: low
  explanation: EE exhibits low competence by repeatedly dismissing ER's data as opinions without providing substantial evidence to support their own claims. Their warmth is also low, as they remain skeptical and dismissive throughout the conversation, showing little openness to ER's perspective or willingness to engage constructively.",0,no_express_no_donate
